_id,industries
zMi2XdEJBxEDiyBOMhOxBw_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
BepLKNMMqeLWeMgV2IDyOw_0000,"[{""name"":""internet"",""is_primary"":true}]"
YhcD8MmtnLxzBgMNknmuvw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
5r-QqL0OHWn4QrtVT1FzIA_0000,[]
hOkwlHhh-Z-xVx8trxg1Lw_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
0OELm3z0EhuuKT95VvisoA_0000,"[{""name"":""security and investigations"",""is_primary"":true}]"
BRm-PNjNduDxg46w8GLTqg_0000,[]
'-p87SOvrjs-NJdC5-daVhw_0000,[]
3rGfO1VGiWXsfwvDn1ddbQ_0000,[]
ERgU6AAkXZh6J-qEIxe0Hw_0000,"[{""name"":""retail"",""is_primary"":true}]"
SNboxvBU8425CvoJVeMKRg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
QCljwaMNDSRV-YXj4X4QlA_0000,"[{""name"":""education management"",""is_primary"":true}]"
sjBBKj3WklsboZUaFBZ3EQ_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
HJeBjr9XKF5NMimoIuIOqg_0000,"[{""name"":""food production"",""is_primary"":true}]"
8aUYl95K98lBNBEWZ0a3XA_0000,[]
1bj5a631hm2tMOnbdzMxfA_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
zPzvQBCOQhLToIBnVrlXVQ_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
NJvuhu4YwVYSae9SH6BrHQ_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
SGBtySSJfTRvev1FODQnug_0000,"[{""name"":""real estate"",""is_primary"":true}]"
TagB7-G-zd0BwSVXVl17NA_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
iOIP-nB0PloEq0QTSzSdIA_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
TWBnHQtvHQ73dJKUiXTN4w_0000,"[{""name"":""financial services"",""is_primary"":true}]"
jRTZxABPCbZjwHdZY7AVKg_0000,[]
zV5uvyUbdm2flXdXy2AU5g_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
2GtT7EpQl5imt8jy-uDizg_0000,[]
JAr5wz1oiQnA0jOjStR5HQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
BfTDFckLP4h4KgKm4eemMg_0000,"[{""name"":""higher education"",""is_primary"":true}]"
DMi4uQiVEtmDE7dqunjcsQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
JrsACZp8dnSSEpeD2CkY0A_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
mfA9PSbIBVnASzZedmr3CQ_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
71JyhtZphVd4432YLS1ghg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
'-jHwG2Mz2IQSv69mIBOTlQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
b5ouNVVnoLb8bcGBqzHeXg_0000,"[{""name"":""individual & family services"",""is_primary"":true}]"
Mrj66Go77JSENFt2r3-BpA_0000,"[{""name"":""motion pictures and film"",""is_primary"":true}]"
TYEiJVdjHWdCgLOtjH4d7w_0000,"[{""name"":""government administration"",""is_primary"":true}]"
OoKVsiANNHdesO09DOCIpg_0000,"[{""name"":""primary/secondary education"",""is_primary"":true}]"
XRnIoFKbXI7fjXMxa0dNnw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
0AXhIwau4TwFJJo5APn-RA_0000,"[{""name"":""legal services"",""is_primary"":true}]"
G2y6cozrN0aM1EWb2Vf3fg_0000,"[{""name"":""photography"",""is_primary"":true}]"
LIvCFgyZ4AwTKOucZ1Da1w_0000,[]
pSbIIUXDmRVKxmtgRMhygw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
h3G-BAmCs3Aw4N4RGbVRLg_0000,"[{""name"":""design"",""is_primary"":true}]"
UtOrCj1UeisO6g2T96YpUg_0000,"[{""name"":""primary/secondary education"",""is_primary"":true}]"
cdGIqUZqimV9XPuO0gsTiw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
0738zQGYqj9MIJKfgSCjtw_0000,[]
3qQMFmR9jmIgg3VO8rzgZg_0000,[]
PMTs0LrLOEZ0TBbe1XzGAw_0000,[]
M6gkWdDPIsXjuMcQbXB5Uw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
K4xloZtzUKF8a5rBuZ8myA_0000,"[{""name"":""performing arts"",""is_primary"":true}]"
SW4jVqtxbQdmnyNPBgMhIg_0000,"[{""name"":""retail"",""is_primary"":true}]"
9EIcyLNIWN9xjHl7aZZ7yQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
OzMCqYHU4utAGvvtzYG5QQ_0000,"[{""name"":""professional training & coaching"",""is_primary"":true}]"
IRaZDLsvw1qW78v-mqjfGA_0000,"[{""name"":""accounting"",""is_primary"":true}]"
DwgjkFeL3GTO4MUDonEBDQ_0000,[]
BuHvm1lBFppslcFP1gkD0g_0000,"[{""name"":""real estate"",""is_primary"":true}]"
AIBL3XVKKpW9yFBLLiTg3g_0000,"[{""name"":""newspapers"",""is_primary"":true}]"
pvt3ihIj5wprtLp5cYvaRQ_0000,[]
CzKawuCVivhmL9jXESxglg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
IeuHtJDcChVVLXZpMWgYNg_0000,"[{""name"":""international affairs"",""is_primary"":true}]"
lSgIDmMplB3kNzPF6II58g_0000,"[{""name"":""law practice"",""is_primary"":true}]"
X-Jqwl4D74P6TbE1QF2QjQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
phpOT32m5GEGiFdAuytxZA_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
mmioEH8Z2BjHE2B1yH4SQA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
UiNlsNuA65tX5psp9Vc64A_0000,"[{""name"":""research"",""is_primary"":true}]"
5BK2UtBfcyfl93rlCdLy4Q_0000,"[{""name"":""real estate"",""is_primary"":true}]"
tbrSBLmN68UFitunIPJJQg_0000,"[{""name"":""food production"",""is_primary"":true}]"
nrmCaFhiYHfBiZnwnW2QyQ_0000,"[{""name"":""banking"",""is_primary"":true}]"
26apoM4-vX5RxVtuOdK4wg_0000,"[{""name"":""venture capital & private equity"",""is_primary"":true}]"
afSCyK64ZSLJ93-m2KxMJA_0000,"[{""name"":""newspapers"",""is_primary"":true}]"
Npv53OxR4y9PQezvrqw93Q_0000,[]
SduVKjvMWu9F4RGw7Btllg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
IaOXghzbXEXgK3vyaieapg_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
6-yFv61e8a0HP-7e3lBnwQ_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
vvDMkQuGHrGb2vlr5SK9KQ_0000,"[{""name"":""online media"",""is_primary"":true}]"
tsEjifhTbxQczxRZXRxPow_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
WEuAtW9SDOGbOQ0YMpz-Pg_0000,"[{""name"":""leisure, travel, & tourism"",""is_primary"":true}]"
l2uJL6N8oplzvqyF438A4A_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
YGJq29MnVHe3BRGUqqXqTw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
IQaeaOdHUpiG0JUbCRD8-Q_0000,[]
MQZ1CNH5PFsPXTuv1dFSAA_0000,"[{""name"":""legal services"",""is_primary"":true}]"
b0OjY7w5dzc5-jhNzgeEOQ_0000,"[{""name"":""civic & social organization"",""is_primary"":true}]"
OkVZzq-R4oMdY37hGxb2mA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
olN2cxeIQGGRVPkvk2LpUw_0000,[]
sQuxBwgbSS-z9rnr02XXWA_0000,[]
4yw9cfBf7kbTZzG-zyCRRw_0000,"[{""name"":""music"",""is_primary"":true}]"
b7NszdqK0jgpr7nYMFsloQ_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
1El4BfYN3z3TGk2BVaUnPQ_0000,[]
A9KUA1NumofZbfFA0gHXdQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
NGLMubo9zz1WYPKrKySGUA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
9-6HBqYtDcbwZCe1Uaem3g_0000,"[{""name"":""events services"",""is_primary"":true}]"
zqPo3C0Hb0IteObSsVis5Q_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
F3wGLHbcdJdCe9bm5QDMdw_0000,"[{""name"":""law practice"",""is_primary"":true}]"
HIXhd5gl3ilgp4ZZ0rVz-A_0000,[]
shwGXhomVcGmKDJlPmjF4Q_0000,"[{""name"":""consumer services"",""is_primary"":true}]"
sbWFiAm-d8MJ7JiSEFflWQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
KhK0wNEpaOLFPZ0aIVW1Zg_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
Yy5ab18DqXddtprWUaBihg_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
GpKJIYaqGmcvsgUZKuA7hQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
yCSEVrPjWCYPgV3PU-XVHQ_0000,[]
d0S3YDqIam6LBOSrsE-v2w_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
UT98elDqG949pUUV1ExGxg_0000,"[{""name"":""individual & family services"",""is_primary"":true}]"
1DRv-PB-LbSGRccKAdMPwg_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
VB-mk8VYkZv79BdV3O0wag_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
pt2Axwxb1sH3MF9Ebprm7Q_0000,"[{""name"":""sports"",""is_primary"":true}]"
Ezc6yuydBCCMY0Apr3UP2w_0000,"[{""name"":""law practice"",""is_primary"":true}]"
LXu6BOevuGlA1MLQtISlww_0000,"[{""name"":""oil & energy"",""is_primary"":true}]"
aVIoJ6IUOIexIGCfqu1lzA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
'-FkdBZcC7XEqxGJw4oDVGw_0000,[]
kDn28Wn5aQpx4kealRAZxg_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
jmKRwYUj7HkPuOHcev3qsw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
9h7U1PALcwfGM9T-Ziyotw_0000,"[{""name"":""wireless"",""is_primary"":true}]"
R9zvbrLSMJlrwXSPO7pCEg_0000,[]
54Q3JzTlTzzuGZ2BSi6yGw_0000,"[{""name"":""public policy"",""is_primary"":true}]"
uKbzmGdMw0oTfqAGwWszSA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
hKU3AS1cETeNi3-pekkD6A_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
wtudGw7syp9BDH2SaQ66mg_0000,"[{""name"":""design"",""is_primary"":true}]"
Bp7IENhByGTnETJHcOxSrQ_0000,"[{""name"":""research"",""is_primary"":true}]"
B1p8vPXtXYUPcDNzyxKaXQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
JBi1lns63YfugDVpqdoedQ_0000,"[{""name"":""translation and localization"",""is_primary"":true}]"
bvyXuCh058clLM4ow8H6Gg_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
UByw6OYBmN40Vw7nTEhYrw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
3H8ddfoVKn3xKqM-J0K91A_0000,[]
CEKLjPlrIJWKcTvHj2P-UQ_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
fwp8PR-e-G9snxx2suBvrA_0000,"[{""name"":""education management"",""is_primary"":true}]"
V7yQ1R-Cty1Wp8OecKWsKg_0000,"[{""name"":""investment management"",""is_primary"":true}]"
cqTXBqflypJZJGUWQxS5ww_0000,"[{""name"":""facilities services"",""is_primary"":true}]"
9S-rAkwt80TIuVhNGKs2Bw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
kkmm5k-ev-6BhJ5LX481Bw_0000,"[{""name"":""law practice"",""is_primary"":true}]"
9cn44qTyPZf3LVngu0ytEA_0000,"[{""name"":""e-learning"",""is_primary"":true}]"
khKYhGE5rZQoryGCx69IsQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
3Ht8gfds3DfvPT8AGscNbg_0000,[]
vwx7s8NBDayIcyRrEXkHeQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
s-mG1BwHUivknJJMRHZtBA_0000,"[{""name"":""design"",""is_primary"":true}]"
uv8bb7tWbXaAf6gXCm7yrg_0000,"[{""name"":""museums and institutions"",""is_primary"":true}]"
wRc9yBTqTFW6qriJYlxgOw_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
OdWy3q3fUj0PLbjJrbkJtA_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
8-R9TFiAo-28txsTN46cdw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
Fyyp1gjj7zmoBqCvDwKHAg_0000,"[{""name"":""computer software"",""is_primary"":true}]"
2tdk5brQKuF8v5qe1cVT5A_0000,"[{""name"":""international affairs"",""is_primary"":true}]"
IUQryExXvPY116dVjiiALQ_0000,"[{""name"":""consumer services"",""is_primary"":true}]"
S0Gvkg0AkoeYBFCV3Arkuw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
1UDKZH7AZQY6uACMIBPj6A_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
i9Gi5Ygv0oAArjpYseitqw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
9O3GhWzDW-HIrGG-cS4Mtg_0000,"[{""name"":""internet"",""is_primary"":true}]"
aXycWrmC6OpM4vD0NXgoNA_0000,"[{""name"":""design"",""is_primary"":true}]"
ygk8HiwtBsBatCpFWW9JEA_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
bSvQkcgDTfPpbCBl97XU5A_0000,"[{""name"":""construction"",""is_primary"":true}]"
LZfUGAGiJl6BPFZaXCzQVQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
Bc3UAii8D3EDhcl0ANVpwA_0000,[]
6XTiR5VLjEcGZzp4SqfaBQ_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
0FNVvOnCh-zB2lXREuqiMQ_0000,"[{""name"":""market research"",""is_primary"":true}]"
juSaBTsPoGqTtHhzXIisUg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
pz-FaczGl-n8p9i4dWZP-A_0000,"[{""name"":""media production"",""is_primary"":true}]"
MvFCjTzgo4Youu5xaZuWLg_0000,"[{""name"":""investment management"",""is_primary"":true}]"
QopVSimtS00sYvr3S5-Nfg_0000,"[{""name"":""consumer services"",""is_primary"":true}]"
jTKAxLFBZS7DoZPxuLpdbg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
7j6fAbNhFXAMSaHYi5qPKw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
EYfI6ieyXnCQw2LYxAIeMw_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
6oDIGSAoVFjsyWQlxHCAow_0000,"[{""name"":""hospitality"",""is_primary"":true}]"
1GwfeyRslevu9bMYcePoXg_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
rzYP9P7YrFBnXJN6HuemMA_0000,[]
QJIFW53aHQoPEK9yzcW2fg_0000,"[{""name"":""publishing"",""is_primary"":true}]"
CL9QN-FlXyNbbqA4OBjK9g_0000,[]
foolKnmsK-qRsWjgnOyAiQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
DZJ3ZJMC6QyBjrzYgvbGIQ_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
PyNvGAhf4tAL5HsBILUYCQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
rTO65e90sX05ZlYfUJnbtw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
Z8rb9JZnPVSsAVolt8oAVw_0000,"[{""name"":""computer software"",""is_primary"":true}]"
IDhAk3couofRaaKrHzMpHg_0000,"[{""name"":""design"",""is_primary"":true}]"
dnUhGpk4aztpaN-N6OiSfg_0000,"[{""name"":""accounting"",""is_primary"":true}]"
7e7iQV6st07UYhoc1VmZMw_0000,[]
SHf9cGh4UYt2lOGpr2w73Q_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
QRLWT4bztjKh5AiyOeurkQ_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
JuHA1VwPwYxyQMHyoBcuuw_0000,[]
9N2xnGWD0VkQrDwwEV9BcQ_0000,"[{""name"":""utilities"",""is_primary"":true}]"
Zi9UQw4GRgyS7yBwYI2EoQ_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
o-YYBuEHnKOWtGUP24O-1g_0000,"[{""name"":""museums and institutions"",""is_primary"":true}]"
P5od3FEcYi7Px8CdDWLIPg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
g8wb443d1Na9V8RWX0rw5A_0000,"[{""name"":""think tanks"",""is_primary"":true}]"
zASpCEm76oEW93nv8iLhlw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
BU-33jbgIBd6POOs6Wul0Q_0000,[]
C3JUJHwDzABa9IIBpzynxA_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
h06LR3LNO4Z8hM0tmgUnWQ_0000,"[{""name"":""legal services"",""is_primary"":true}]"
xPBJw33ke458HS0QiIksgQ_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
iIBEOaqxuyf-DJ-L2dRwIQ_0000,"[{""name"":""legislative office"",""is_primary"":true}]"
31nhBGA3S9wX3npK-myjnw_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
6nBoQhckCwQDUbsxPBYUYg_0000,[]
'-ynKVi4K2irh9UkZw3fANg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
j5R0AKvk4twEFISybiItdQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
lM1fc2JzX9VPmjZqIpdMkQ_0000,"[{""name"":""insurance"",""is_primary"":true}]"
KBZYyKk4k5TA095quWv3Aw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
NvvvP4nWcq6culOHFEYREg_0000,"[{""name"":""retail"",""is_primary"":true}]"
bRPDVdZ452g4XyIQnWKB5w_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
kk7LyyVmVyANnCp9uNs-Hg_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
Th0rA5AbzFSfIQfT9xauVw_0000,"[{""name"":""higher education"",""is_primary"":true}]"
EBe8EARlgqSrfBkYpxz1gA_0000,"[{""name"":""restaurants"",""is_primary"":true}]"
z7YmDcypFRroyMegGBt2Pg_0000,"[{""name"":""real estate"",""is_primary"":true}]"
nArY1B7YWZ5NLPzUBoaZHA_0000,"[{""name"":""fund-raising"",""is_primary"":true}]"
v1eEsRppfUxJVxVxKWt0Og_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
s3ZeFb6C9s97JeF88X0Yng_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
PL8W1S3hos73EF4mVrsbog_0000,"[{""name"":""chemicals"",""is_primary"":true}]"
9PaFI8BAAoLWKYu5-JUrmw_0000,"[{""name"":""legal services"",""is_primary"":true}]"
pSkLPGPmajnSTor5neyTHQ_0000,"[{""name"":""higher education"",""is_primary"":true}]"
WpcNFD8JZlrGbGNNRlSIog_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
5cTeNPUrcEMq6iNOu4mANw_0000,[]
xKGvURH0o8vD7nT4vpJrsA_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
4QtuFEZIFMNdjgwSKoPgxA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
8RZ7piCjKpKnr4ABuSRbDw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
Blj5KOw-bWHDuBalTLhelw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
mzMPvze2KNF5-69viAGjTA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
kU0LDmuUe0X5INVySFq2vQ_0000,"[{""name"":""accounting"",""is_primary"":true}]"
lwiOHZh98SifCTfw7G2DGw_0000,"[{""name"":""design"",""is_primary"":true}]"
5RnvbazAWXQE-BVh-T4EXA_0000,"[{""name"":""hospitality"",""is_primary"":true}]"
Gk4FEmYDQTvdOWwES-C8mQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
0X7e01mIk4sFzx29lGll-w_0000,"[{""name"":""law enforcement"",""is_primary"":true}]"
ezKdvaBna4m0U3jz0OhI3Q_0000,"[{""name"":""real estate"",""is_primary"":true}]"
g0ryEwsIR0XhJr5nm9tdVw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
fA4VklEI9IqFbrDbX488Qw_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
lJsCfII4kRQNshOQBRKzbQ_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
ol-G8y924koxWyDFN37DMA_0000,"[{""name"":""international trade and development"",""is_primary"":true}]"
CEypryjivxqccBeDNKWj1A_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
Vp79lpidhpOgCM5FFE0Vcg_0000,"[{""name"":""banking"",""is_primary"":true}]"
YmtcinLXTw7MfonRxMRTEg_0000,"[{""name"":""design"",""is_primary"":true}]"
bF1qM3nwDcaYEEg4IhH1iQ_0000,"[{""name"":""computer software"",""is_primary"":true}]"
UwiG0Oqmq3jdPuhgDbFx0Q_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
yx2RnfZWXvY-t9ahosejxw_0000,"[{""name"":""higher education"",""is_primary"":true}]"
tYHNUzWgDwPFKLAF3aAm1w_0000,"[{""name"":""law practice"",""is_primary"":true}]"
2tkg-AZQY1ByIabsu5lHtQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
p8XVO7Bh5FEgB52lea-sEQ_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
iYnJxB8frNJpacZ2hxaftw_0000,[]
8g6wFzuRCAct16OTixn2kQ_0000,[]
GhNimGOBYArMf9XmL-bzPw_0000,[]
7LSEWXkbVK8NRucpVZMBww_0000,"[{""name"":""financial services"",""is_primary"":true}]"
VmC6kkg7SBCmH3tv5Ol0BQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
AgxZCY5T37K1gVFdSP0y0w_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
o51wyEfEN50zeNAzvFh47g_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
R-QJIyc2FmjKWvLL5T5KnA_0000,[]
ZU5SdxXGOFKXBExz59YX4Q_0000,"[{""name"":""medical devices"",""is_primary"":true}]"
u8aK6urUQvl3HqzVGItWgQ_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
G6QnZDi9Se7IelWA1hm2xQ_0000,[]
zkqXIIRoYQYncszoP5B83Q_0000,"[{""name"":""music"",""is_primary"":true}]"
puRfh6vCZP3lHMmD3tR07g_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
egPk1G4dexpRBN5Znv5sqQ_0000,[]
picmDVcHBJ1EUxvpwIvEAg_0000,"[{""name"":""biotechnology"",""is_primary"":true}]"
epRLWwwOJ-0EkU9tUZ9tWQ_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
UFN1POJdgP9ah-ofCsbYqA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
kf0d3sK-WBngEpX5MAb5uw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
BD7zZg5G6PZRkvCpm0pw-g_0000,"[{""name"":""think tanks"",""is_primary"":true}]"
gGkMRoO6s9hXVpOgXg99oA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
NQN40KQllkPbtXKDlEUrnw_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
k3wcS9ZxT0FPzZoiGBzQTg_0000,"[{""name"":""banking"",""is_primary"":true}]"
5AD7HPyVj8zTe8y3adkX1g_0000,[]
1FgBNTTbLZK3dUPzzr3bpA_0000,"[{""name"":""insurance"",""is_primary"":true}]"
ncuK5QodTzTFkBx3XybhUg_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
VcJSuqNk7vZk8cYb71dDaw_0000,"[{""name"":""construction"",""is_primary"":true}]"
wmABEelmdmUdCmggQI6hQQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
ob7UTjxqI0pM6-RYYvn0TA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
jUoeIdkrESDaBB2TCDCGdQ_0000,"[{""name"":""design"",""is_primary"":true}]"
KYUU-ManN8h6EwXy0e3CMA_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
AUxdg1mz6NWXtww35HI1Lg_0000,[]
653k-ELMKEZaxS2Y3AEwjw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
2x0G-OPKEHt-1V7QWQDTGw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
y651w0qugs1hwOLLdC21EQ_0000,"[{""name"":""newspapers"",""is_primary"":true}]"
CxKIR3I84tSxfgQew5OCUA_0000,[]
G3S9DFtG8QpD5u2qCQQFeQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
mMeTHbW9ZdSwj9SqbVRQQg_0000,"[{""name"":""automotive"",""is_primary"":true}]"
KLj1schK9wwVyvG9DIXGPQ_0000,[]
VxuKSNK7j1SBk09hSEZ30A_0000,"[{""name"":""financial services"",""is_primary"":true}]"
uWpXZmUXgMEkFa8MewZdLQ_0000,"[{""name"":""legal services"",""is_primary"":true}]"
znu2HUmLJVsRTdACgtKEKQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
kYcAXVt0SguFDMpnC9tBIA_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
v10NokQMnIEw2qXuSOAnRg_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
RFfis5HxpEDojMOMnVzBeg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
wxZ56IL9vZ03hFibePFDWg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
JdGNDwz5aP8MqDqUBe-WiA_0000,"[{""name"":""food production"",""is_primary"":true}]"
5zzYVgd-yq5HYVxkn-BN4Q_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
AxwRmmV2sq7dV2goZSImWg_0000,"[{""name"":""computer software"",""is_primary"":true}]"
IGUc5O78lWs3PkhB0XbvOQ_0000,"[{""name"":""legal services"",""is_primary"":true}]"
lrSN4DIrNAAY1Rpc5X8qOg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
74FEuV3ykKULQz1pUzDxqw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
ooYtHGGBbgVqilEzqWYwfg_0000,"[{""name"":""publishing"",""is_primary"":true}]"
o7kN8-yv-Um924bnoLArMg_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
GTz-f925GR05fFcpBtgjXQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
huGskI-vB9Wy7kWeIkVrDQ_0000,"[{""name"":""banking"",""is_primary"":true}]"
z79eUo02pl1otM17P7TYPA_0000,[]
FDRoeTDE2lxONHZXDHqIEg_0000,[]
8UEDscTRoEz5h5t6Yg1BYw_0000,"[{""name"":""investment management"",""is_primary"":true}]"
2IzyjIpjtQAEfRscK-SJXQ_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
dbuuZyRalsuxS9-0smHAtw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
IU1LJMLtMoIBskTXAuGuXg_0000,"[{""name"":""higher education"",""is_primary"":true}]"
nVBj9GemYacTWFOVcRbGUA_0000,"[{""name"":""accounting"",""is_primary"":true}]"
4DBH8c6pTzNcbt4TsCzBiQ_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
